@RELATION 'Spam Base, without duplicates, with normalization, downsampled to 05 pct, v01'

@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'att10' real
@ATTRIBUTE 'att11' real
@ATTRIBUTE 'att12' real
@ATTRIBUTE 'att13' real
@ATTRIBUTE 'att14' real
@ATTRIBUTE 'att15' real
@ATTRIBUTE 'att16' real
@ATTRIBUTE 'att17' real
@ATTRIBUTE 'att18' real
@ATTRIBUTE 'att19' real
@ATTRIBUTE 'att20' real
@ATTRIBUTE 'att21' real
@ATTRIBUTE 'att22' real
@ATTRIBUTE 'att23' real
@ATTRIBUTE 'att24' real
@ATTRIBUTE 'att25' real
@ATTRIBUTE 'att26' real
@ATTRIBUTE 'att27' real
@ATTRIBUTE 'att28' real
@ATTRIBUTE 'att29' real
@ATTRIBUTE 'att30' real
@ATTRIBUTE 'att31' real
@ATTRIBUTE 'att32' real
@ATTRIBUTE 'att33' real
@ATTRIBUTE 'att34' real
@ATTRIBUTE 'att35' real
@ATTRIBUTE 'att36' real
@ATTRIBUTE 'att37' real
@ATTRIBUTE 'att38' real
@ATTRIBUTE 'att39' real
@ATTRIBUTE 'att40' real
@ATTRIBUTE 'att41' real
@ATTRIBUTE 'att42' real
@ATTRIBUTE 'att43' real
@ATTRIBUTE 'att44' real
@ATTRIBUTE 'att45' real
@ATTRIBUTE 'att46' real
@ATTRIBUTE 'att47' real
@ATTRIBUTE 'att48' real
@ATTRIBUTE 'att49' real
@ATTRIBUTE 'att50' real
@ATTRIBUTE 'att51' real
@ATTRIBUTE 'att52' real
@ATTRIBUTE 'att53' real
@ATTRIBUTE 'att54' real
@ATTRIBUTE 'att55' real
@ATTRIBUTE 'att56' real
@ATTRIBUTE 'att57' real
@ATTRIBUTE 'id' real
@ATTRIBUTE 'outlier' {'yes','no'}

@DATA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4397677793904209,0.0,0.2727272727272727,0.0,0.0,0.42436974789915966,0.8487394957983193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.007397444519166106,0.004510947298932776,2287.0,'no'
0.027649769585253454,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.21102661596958178,0.0,0.0,0.038262668045501554,0.0,0.0,0.0,0.0,0.0,0.0,0.02613333333333333,0.0,0.02240896358543417,0.0,0.0,0.0,0.029284685549687953,0.04441776710684273,0.0,0.0,0.0,0.0,0.0,0.0,0.0407040704070407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027137970353477765,0.032215273829827556,0.008331291350159274,0.0,0.01088,0.0,0.008948000000000001,0.020847343644922665,0.055451644845417536,2288.0,'no'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03795379537953795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06442577030812324,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.04831932773109244,0.0,0.0,0.0,0.03795379537953795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043206367254121664,0.02793432982112227,0.0,0.0,0.01539084649655731,0.010603999999999999,0.01815736381977135,0.01716360435691495,2289.0,'no'
0.0,0.0,0.1019607843137255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.05720572057205721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03411028993746447,0.0,0.0,0.0,0.0,0.002,0.0020174848688634837,0.0068214325008251735,2290.0,'no'
0.0,0.0,0.0607843137254902,0.0,0.031,0.0,0.0,0.0,0.0,0.06985698569856987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016533333333333334,0.0,0.0,0.0,0.0,0.0,0.13778204512722037,0.07623049219687875,0.06060606060606061,0.10714285714285715,0.04411764705882353,0.16666666666666666,0.0504,0.2,0.0,0.1323529411764706,0.0315,0.08192457737321196,0.1378809869375907,0.0,0.09090909090909091,0.1323529411764706,0.0,0.0,0.2661064425770308,0.0,0.044351073762838464,0.0,0.0,0.0,0.022120866590649945,0.10119386014781126,0.059299191374663066,0.0,0.01536,0.0,0.00492,0.008069939475453935,0.02860600726152492,2291.0,'no'
0.0,0.011204481792717087,0.0,0.0,0.0,0.0,0.0,0.0272108843537415,0.030418250950570346,0.0,0.0,0.0,0.0,0.0,0.036281179138321996,0.0,0.0,0.0,0.025599999999999998,0.0,0.014939309056956115,0.0,0.0,0.0,0.038886221795487286,0.028811524609843937,0.0,0.054421768707483,0.0,0.0,0.0,0.0,0.0,0.0,0.16999999999999998,0.0,0.023222060957910014,0.0,0.0,0.0,0.0,0.03361344537815126,0.0,0.0,0.0,0.014512471655328797,0.0,0.0,0.0,0.023308698123934053,0.0,0.0,0.0,0.01282570541379776,0.013751999999999999,0.03295225285810356,0.10243151061722962,2292.0,'no'
0.041474654377880185,0.009803921568627453,0.04901960784313726,0.0,0.0,0.0,0.0,0.011904761904761906,0.0,0.0077007700770077014,0.015,0.07962771458117891,0.012612612612612614,0.003,0.0,0.0,0.0078125,0.023407022106631988,0.005866666666666667,0.0,0.023342670401493928,0.004093567251461989,0.0,0.0,0.0,0.0,0.0,0.0,0.0021008403361344537,0.0,0.0,0.0,0.0016501650165016502,0.0,0.0,0.048114434330299084,0.0899854862119013,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.009977324263038548,0.0,0.018,0.004332953249714938,0.07845366685616827,0.0,1.2316029312149762E-4,0.0,0.0,0.005571999999999999,0.026227303295225286,0.19738145010452196,2293.0,'no'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1776,0.0,0.6218487394957983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000000000001,0.0013449899125756557,0.001320277258224227,2294.0,'no'
0.009216589861751152,0.0014005602240896359,0.027450980392156866,0.0,0.025,0.01360544217687075,0.0,0.01360544217687075,0.003802281368821293,0.006600660066006601,0.0,0.027921406411582216,0.0,0.0,0.0045351473922902496,0.0,0.020833333333333336,0.02990897269180754,0.009066666666666667,0.0,0.005602240896358543,0.01695906432748538,0.0,0.0,0.0,0.0,0.0,0.006802721088435375,0.0,0.0,0.0,0.0,0.077007700770077,0.0,0.0,0.015604681404421325,0.15094339622641512,0.0,0.0,0.0,0.0,0.0028011204481792717,0.0,0.003,0.0028011204481792713,0.012244897959183675,0.0,0.002,0.010490307867730902,0.02823574000379003,0.0012251899044351873,4.310610259252417E-4,0.0,2.7001485081679495E-4,0.0054,0.03026227303295225,0.33061943008031686,2295.0,'no'
0.0,0.0,0.0,0.0,0.0,0.030612244897959183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053768602976476246,0.078031212484994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023407022106631988,0.13497822931785197,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.06757369614512472,0.0,0.0,0.04150513112884835,0.06424104604889141,0.031854937515314874,0.0,0.0,0.0,0.010512,0.028917283120376596,0.052591044119265046,2296.0,'no'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0020174848688634837,5.501155242600946E-4,2297.0,'no'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10651499482936919,0.0,0.0,0.0,0.0,0.0,0.0,0.1648,0.0,0.0,0.0,0.0,0.0,0.04944791166586655,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04808590102707749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026639999999999997,0.004034969737726967,0.002640554516448454,2298.0,'no'
0.020737327188940093,0.0,0.01764705882352941,0.0,0.05600000000000001,0.015306122448979591,0.0,0.0,0.0,0.009900990099009901,0.0,0.047569803516028956,0.0,0.009,0.0,0.0,0.09635416666666667,0.0,0.02986666666666667,0.0,0.06069094304388422,0.0,0.0,0.0,0.08929428708593376,0.027611044417767107,0.0,0.015306122448979591,0.0,0.0,0.022400000000000003,0.0,0.0,0.0,0.0185,0.0,0.04063860667634253,0.0,0.0,0.0,0.0,0.019607843137254905,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.015349630471859011,0.0,0.0,0.0,0.0,0.003932000000000001,0.01613987895090787,0.06601386291121135,2299.0,'no'
0.0,0.0,0.2411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2543950361944157,0.0,0.0,0.0,0.0,0.0,0.3198959687906372,0.0656,0.0,0.11484593837535013,0.0,0.0,0.0,0.11809889582333175,0.07382953181272509,0.0,0.20918367346938777,0.0,0.16666666666666666,0.0984,0.0,0.0,0.0,0.0615,0.1599479843953186,0.3570391872278665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02634072389615312,0.0,0.00859043044522446,0.0,0.0,0.002944,0.00605245460659045,0.00715150181538123,2300.0,'no'
0.0,0.0,0.11176470588235293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05894519131334022,0.0,0.0,0.0,0.0,0.0,0.0,0.030399999999999996,0.0,0.053221288515406154,0.0,0.0,0.0,0.027364378300528083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06325632563256325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0865,0.0,0.0,0.0,0.0,0.0,0.01762364980102331,0.0,0.0,0.0,0.0,5.439999999999996E-4,0.0013449899125756557,0.002640554516448454,2301.0,'no'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1945945945945946,0.0,0.0,0.0,0.0,0.0,0.11573333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15674891146589262,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.14784580498866212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008263999999999999,0.00605245460659045,0.004951039718340851,2302.0,'no'
0.0,0.2913165266106443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4301964839710445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1942110177404295,0.0,0.0,0.0,0.0,0.0,0.0,0.02183016195578545,0.0,0.0,0.004359999999999999,0.0033624747814391394,0.0024205083067444164,2303.0,'no'
0.0,0.0,0.1450980392156863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22957600827300934,0.0,0.0,0.0,0.0,0.0,0.0,0.07893333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.04441776710684273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10740203193033382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.006380000000000001,0.020174848688634835,0.01331279568709429,2304.0,'no'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09125475285171103,0.0,0.24,0.0,0.0,0.0,0.0,0.024,0.125,0.0,0.0768,0.0,0.2689075630252101,0.0,0.23940149625935161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02240896358543417,0.0,0.0,0.0,0.0,0.014402122418040553,0.0,0.009390972350514193,0.12192,0.0,0.0035359999999999996,0.005379959650302623,0.010672241170645835,2305.0,'no'
0.0,0.0,0.0,0.0,0.0,0.0,0.5798045602605864,0.0,0.0,0.09790979097909791,0.0,0.0,0.0,0.0,0.0,0.089,0.0,0.23146944083224966,0.2853333333333333,0.0,0.16619981325863678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.022864828513786146,0.0068214325008251735,2307.0,'no'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1002310485201893E-4,2308.0,'no'
0.03456221198156682,0.021708683473389355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034653465346534656,0.155,0.03205791106514995,0.0,0.0,0.0,0.0,0.0,0.08192457737321196,0.050666666666666665,0.0,0.04388422035480859,0.0,0.0,0.0,0.1603456553048488,0.037815126050420166,0.0,0.025510204081632654,0.01050420168067227,0.0,0.012,0.0,0.0,0.031512605042016806,0.0075,0.019505851755526656,0.06821480406386067,0.0,0.0,0.031512605042016806,0.0,0.0,0.08683473389355742,0.0,0.007002801120448179,0.0,0.0,0.0,0.033979475484606614,0.03771082054197461,0.012006861063464836,0.005357472750785146,0.0,0.0,0.012103999999999998,0.06657700067249496,0.0667840246451755,2309.0,'no'
0.0,0.0,0.08431372549019608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04446742502585315,0.23243243243243245,0.0,0.0,0.0,0.0,0.0,0.0688,0.0,0.04014939309056956,0.0,0.0,0.0,0.041286605856937116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023652365236523653,0.0,0.0,0.1118335500650195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04169035436801213,0.0,0.004495350698934663,0.0,0.0,0.001364,0.0033624747814391394,0.005941247662009022,2310.0,'no'
0.0,0.01750700280112045,0.023529411764705882,0.0,0.037,0.0,0.0,0.02040816326530612,0.0,0.02035203520352035,0.125,0.038262668045501554,0.021621621621621623,0.0,0.0,0.0,0.03125,0.0,0.019733333333333332,0.0,0.011204481792717085,0.0,0.029925187032418952,0.0,0.12049927988478157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006600660066006601,0.0,0.0,0.0,0.01741654571843251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003648802736602053,0.009475080538184575,0.0,0.0015395036640187204,0.0,0.0,0.0056560000000000004,0.01613987895090787,0.040268456375838924,2311.0,'no'
0.0,0.0,0.11960784313725491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06308169596690796,0.0,0.0,0.0,0.0,0.0,0.0,0.03253333333333333,0.0,0.0,0.0,0.0,0.0,0.2650024003840615,0.07322929171668667,0.030303030303030304,0.10374149659863946,0.042717086834733894,0.3333333333333333,0.048799999999999996,0.2,0.0,0.1281512605042017,0.0305,0.07932379713914174,0.0,0.0,0.09090909090909091,0.1281512605042017,0.0,0.0,0.0,0.0,0.02847805788982259,0.0,0.0,0.0,0.0,0.027098730339207882,0.0,0.0,0.0,0.0,0.010728,0.03362474781439139,0.016503465727802837,2312.0,'no'
0.0,0.18137254901960784,0.2529411764705883,0.0,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.13340227507755947,0.0,0.0,0.0,0.0,0.0,0.0,0.13813333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060224089635854336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001320277258224227,2313.0,'no'
0.07603686635944701,0.023109243697478993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03412616339193382,0.0,0.0,0.0,0.0,0.0,0.12873862158647595,0.0176,0.0,0.061624649859943974,0.0,0.0,0.0,0.2390782525204033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04789550072568941,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06978335233751426,0.03865832859579306,0.0,0.009421762423794567,0.0,0.0,0.0181,0.06657700067249496,0.04730993508636814,2314.0,'no'
0.0,0.0,0.4725490196078432,0.0,0.0,0.0,0.0,0.0,0.04942965779467681,0.0,0.0,0.22130299896587385,0.0,0.0,0.0,0.0,0.0,0.0,0.013866666666666668,0.0,0.14939309056956115,0.0,0.0,0.0,0.012481997119539128,0.03181272509003601,0.0,0.0,0.018207282913165267,0.0,0.0,0.0,0.014301430143014302,0.0,0.0,0.0,0.0,0.0,0.0,0.054621848739495805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06424104604889141,0.0,0.0,0.0,0.0,0.0054399999999999995,0.007397444519166106,0.01936406645395533,2315.0,'no'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3854166666666667,0.0,0.07893333333333333,0.0,0.06909430438842203,0.0,0.0,0.0,0.14210273643783006,0.0,0.0,0.12585034013605442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019897669130187607,0.0,0.0,0.0336,0.014175779667881734,0.006220000000000001,0.007397444519166106,0.007481571129937287,2316.0,'no'
0.009216589861751152,0.009803921568627453,0.056862745098039215,0.0,0.004,0.006802721088435375,0.0,0.015306122448979591,0.0,0.010451045104510451,0.045,0.10754912099276112,0.0,0.0,0.0,0.0,0.0,0.03120936280884265,0.0048,0.0,0.0037348272642390287,0.0,0.0,0.0,0.0019203072491598657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011703511053315994,0.03483309143686502,0.0,0.0,0.0,0.0,0.0,0.011204481792717087,0.0,0.0,0.0,0.0,0.0,0.004561003420752566,0.030320257722190637,0.0014702278853222248,0.0,0.0,0.0,0.0066679999999999994,0.12373907195696032,0.19386071074925734,2317.0,'no'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7952430196483972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006664,0.0020174848688634837,0.001650346572780284,2318.0,'no'
0.0,0.0,0.0,0.0,0.08199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.17063081695966908,0.0,0.0,0.0,0.0,0.21354166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11901306240928883,0.0,0.0,0.0,0.0,0.0,0.0,0.16499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00424,0.004707464694014795,0.0073715480250852675,2319.0,'no'
0.041474654377880185,0.0,0.10784313725490198,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.038262668045501554,0.0,0.0,0.0,0.0,0.0,0.0,0.07946666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026124818577648767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.007069555302166477,0.02406670456698882,0.007596177407498161,0.0,0.0,0.0,0.0017119999999999998,0.0026899798251513113,0.008691825283309494,2320.0,'no'
0.0,0.0,0.0,0.0,0.0,0.09693877551020408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030399999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.03991596638655462,0.0,0.1155,0.0,0.0,0.0,0.0,0.020296465222348917,0.03392078832670078,0.0,0.002740316521953322,0.0,0.0,0.004816000000000001,0.00605245460659045,0.010562218065793817,2321.0,'no'
0.08525345622119816,0.0,0.12352941176470589,0.0,0.025,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.012409513960703205,0.021621621621621623,0.0,0.0,0.0,0.0,0.015604681404421325,0.08053333333333333,0.0,0.023342670401493928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017273576097105506,0.0,0.0,0.0,0.0,0.02027667235171499,0.0,0.00594248414311226,0.0,0.0,7.240000000000003E-4,0.0020174848688634837,0.01133237979975795,2322.0,'no'
0.0,0.0,0.019607843137254905,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.010341261633919338,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01920307249159866,0.006002400960384154,0.0,0.017006802721088437,0.014005602240896359,0.0,0.0,0.0,0.0385038503850385,0.0,0.005,0.013003901170351105,0.0,0.0,0.0,0.02100840336134454,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.06,0.0,0.018192154633314382,0.0,0.0,0.0,0.0016200891049007696,0.004148,0.011432414256893073,0.10034107162504126,2323.0,'no'
0.0,0.0,0.0,0.0,0.13799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.4301964839710445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4859943977591037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4859943977591037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04510138336175857,0.0,0.0,0.0,0.0,0.0023120000000000003,0.0020174848688634837,0.003190670040708549,2324.0,'no'
0.1175115207373272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025853154084798345,0.0918918918918919,0.0,0.0,0.0,0.0,0.0,0.12266666666666666,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036284470246734396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011671335200746964,0.0,0.0,0.0,0.0,0.06310403638430927,0.011516785101690762,0.0,0.0,0.0,7.839999999999998E-4,0.0026899798251513113,0.007261524920233249,2325.0,'no'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03573333333333333,0.0,0.12605042016806722,0.0,0.0,0.0,0.03216514642342775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016486640136441157,0.0,0.0,0.027839999999999997,0.011745646010530578,0.012920000000000001,0.01546738399462004,0.011992518428870063,2326.0,'no'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03619480765586507,0.0,0.0,0.0304,0.01282570541379776,0.0027519999999999997,0.006724949562878279,0.01122235669490593,2327.0,'no'
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43638982237157947,0.1362545018007203,0.06060606060606061,0.38605442176870747,0.1589635854341737,0.3333333333333333,0.1816,0.4,0.0,0.47689075630252103,0.1135,0.2951885565669701,0.0,0.0,0.0,0.47689075630252103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12582906954709117,0.0,0.0,0.0,0.0,0.008628,0.006724949562878279,0.0064913631862691164,2328.0,'no'
0.0,0.0,0.1450980392156863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22957600827300934,0.0,0.0,0.0,0.0,0.0,0.0,0.07893333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.04441776710684273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10740203193033382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.005699999999999999,0.014794889038332213,0.012432610848278139,2329.0,'no'
0.027649769585253454,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.2129277566539924,0.0,0.0,0.038262668045501554,0.0,0.0,0.0,0.0,0.0,0.0,0.02613333333333333,0.0,0.02240896358543417,0.0,0.0,0.0,0.02976476236197792,0.04441776710684273,0.0,0.0,0.0,0.0,0.0,0.0,0.02035203520352035,0.0,0.0,0.0,0.01741654571843251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027366020524515394,0.03581580443433769,0.008331291350159274,0.0,0.01088,0.0,0.009208000000000001,0.026899798251513115,0.05875233799097811,2330.0,'no'
